SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
2870,"SOCKFQR12AB0182EB6",533342,"Les p'tites chansons de Marc Perrone","ARHTV1S1187FB547F8",,"",,"Marc Perrone",0.0,202.23955,2,0.65,107.728,3,0.557,"La marine",0
2871,"SOREJVE12A58A7AD36",560992,"We Are To Answer","ARIGY9P1187B9B6428",,"GERMANY",,"Ancient Astronauts",0.0,330.57914,9,0.645,136.044,4,0.583,"Crescent Moon",2009
2872,"SOYGZXS12A8C13D614",219548,"Radiance","AR2CM6U1187B999EB7",52.51607,"Berlin Germany",13.37698,"Basic Channel",0.0,811.2322,11,0.041,71.416,5,0.948,"Radiance I",1994
2873,"SOKOFFJ12AB018F6A1",771190,"The Whore's Trophy","ARDTECS1187FB538C0",42.93896,"AMSTERDAM New York",-74.18893,"Symphony in Peril",0.0,245.13261,9,0.871,100.034,4,1.0,"Inherent Scars",2005
2874,"SOUVKXW12A8C1427AC",611118,"Dance Workout Classics; Keep Fit With The Hottest Hits & Remixes","ARPDVPJ1187B9ADBE9",,"Atlanta GA",,"Usher",0.0,286.77179,11,0.322,147.979,4,0.0,"Trading Places",2008
2875,"SONUJOP12AB018E6C9",671968,"I Do Things","ARUZILO1257509E8E1",,"",,"Greg Vaccariello",0.0,133.66812,1,0.171,74.728,1,0.451,"Mom's Phone",0
2876,"SOENIVE12AB0187ACE",795387,"Best of Thompson Sound Vol 2 The 80s","AR0DSOO1187B9B855E",,"",,"Wailing Souls",0.0,213.15873,10,0.696,130.427,4,0.847,"I Am a Rasta Man",0
2877,"SOFRPPE12A6D4FAB3E",175378,"Love For All Seasons","AROPZYT11F4C83EFFA",,"",,"J.C. Lodge",0.0,286.6673,0,0.532,152.516,4,0.0,"Dub It",0
2878,"SOGJVNZ12AB0185170",364794,"Sounds & Pressure Vol. 3","ARJPUZC1187B99A8F6",18.20904,"Westmoreland Jamaica",-77.97559,"Mike Brooks",0.0,132.93669,6,0.514,139.202,4,0.0,"Woman of Shiloh",0
2879,"SOCLCWX12A8C133EC0",285461,"Songs Of The Civil War","AR1DR0E1187FB48F61",,"Cross Lane WV",,"Kathy Mattea",0.0,156.62975,9,0.297,96.695,3,1.0,"The Southern Soldier Boy",1991
2880,"SOHEGVA12A8C13D81C",256018,"This Moment","ARA2ZTN1187B98E3ED",41.50471,"Cleveland OH",-81.69074,"This Moment",0.0,213.21098,7,0.758,116.081,4,0.825,"Bon Demain",0
2881,"SOIVCUR12AB018E3A2",680594,"Luis de Pablo - Zurezko olerkia (Poema de madera)","ARCDLDD11F33E000A4",,"",,"Varios",0.0,168.28036,4,0.024,100.929,4,0.0,"Zurezko Olerkia",0
2882,"SOUATZO12AAF3B23A7",382955,"WALK THAT WALK_ TALK THAT TALK","ARBFDJW1187B9AD27A",30.2676,"Austin TX",-97.74298,"The Fabulous Thunderbirds",0.0,287.65995,10,0.699,133.349,3,0.654,"When I Get Home",1991
2883,"SOOCZVQ12A8C13C7CE",249609,"Crossings","ARR575U1187B98FB97",38.8235,"Maryland",-75.92381,"The Perrys",0.0,115.1473,1,0.05,107.905,4,0.335,"He's Leading The Way",0
2884,"SOSKOHU12AB0184001",340376,"Ultimate Collection","AROCBZZ11E2835D652",,"",,"Small Faces",0.0,157.46567,9,0.899,125.295,4,0.355,"It's Too Late",1966
2885,"SOKLPTD12AC4688044",699416,"Let The Wind Blow High","ARC5Q0L1187B98D463",,"",,"Enter the Haggis",0.0,381.54404,7,0.816,134.819,4,0.48,"Widow's Walk",1999
2886,"SOPLOFR12AB01819B3",465307,"The Chi-Lites Selected Hits","ARUEYGC1187FB3D94B",41.88415,"Chicago IL",-87.63241,"The Chi-Lites",0.0,260.98893,11,0.556,90.101,4,0.319,"Love Of My Life",0
2887,"SOCNFBN12AF72A23AA",591012,"Right Now Right Now","ARYF20K1187B9B76BD",,"ORANGE California",,"George Lopez",0.0,153.49506,7,0.286,118.06,1,0.407,"Memories",2001
2888,"SOFLOGZ12A8C13C69F",210460,"Very Best Of","ARV21JS1187B99E516",40.73197,"Newark NJ",-74.17418,"Jerry Lewis",0.0,142.73261,7,0.485,124.877,4,1.0,"It All Depends On You",1995
2889,"SOCSXBH12A58A78109",485654,"Mind Control","ARH9GD41187FB37E0F",,"",,"Stephen Marley / Damian Marley",0.0,247.17016,9,0.822,165.886,4,1.0,"The Traffic Jam",2006
2890,"SOXCEGC12AB018A0BD",581662,"How We Divide the Cake","ARGXJRQ1241B9C5FDE",,"",,"Charlie Khan",0.0,208.24771,6,0.417,92.55,4,0.596,"Beautiful When You're Green",0
2891,"SOVMWTZ12A8C136E39",212771,"The Years","AR8J63I119B8668504",,"",,"Red I Flight",0.0,179.01669,7,0.398,120.617,4,0.737,"Rock Biter (Album Version)",2008
2892,"SOPWMAU12AB017A832",484159,"Emergency Broadcast","ARCCRTI11F4C845308",,"",,"White Heart",0.0,273.8673,5,0.503,162.817,4,0.589,"Edge Of The Dream (Emergency Broadcast Album Version)",0
2893,"SOVLTPF12AC46866D7",687141,"Here to Stay","AR1JGQT1187FB56878",30.23513,"Rayne LA",-92.26831,"Jo-El Sonnier",0.0,194.24608,4,0.635,145.218,4,0.535,"Broken Hearted Side Of New Orleans",0
2894,"SOUDAHM12A58A7B19A",534612,"What Does It All Mean? - 1983-2006 Retrospective","ARQ30G91187B9B8C12",,"",,"Steinski",0.0,169.97832,10,0.533,185.325,4,0.59,"Hot Spot (Terrible Love Mix)",2003
2895,"SOYTXMF12AB0179B2C",438662,"Starting Now","ARPTC8L119B340323E",,"",,"Chuck Wicks",0.0,222.01424,1,1.0,99.124,4,0.104,"If We Loved",2008
2896,"SOANXGF12A8C143736",314137,"Otra historia de amor","ARNNHLN1187FB42912",29.07904,"Hermosillo Sonora Mexico",-110.94695,"Yahir",0.0,285.28281,9,0.308,127.469,4,0.703,"Pasa el tiempo",0
2897,"SORVORU12AB0183685",703020,"Dial Me","AR7358P1187B9B6880",41.50075,"Nebraska",-99.68095,"Lexi",0.0,244.03546,8,0.563,130.052,4,1.0,"Dial Me",0
2898,"SOBIJGQ12A8C131C8F",282795,"L'espoir","ARZBYDY1187FB46DD7",42.54843,"Vernet les Bains",2.38596,"Cali",0.0,156.55138,4,0.783,127.792,1,0.0,"Resistance",2008
2899,"SOLSRIT12A58A79324",577071,"Sing Boy Sing","ARWBAI21187B991E2E",41.88415,"UK - Northern Ireland",-87.63241,"Tommy Sands",0.0,142.99383,2,0.606,101.324,4,0.769,"Sing Boy Sing",0
2900,"SOYNBBT12A8AE46457",280206,"Irreemplazable","AR65K7A1187FB4DAA4",,"",,"Beyoncé",0.0,230.55628,10,0.852,87.992,4,0.152,"Irreplaceable (Irreemplazable)",2007
2901,"SOIOWYG12AB018751B",748788,"Collision","AR4QYVC1187B99985B",,"",,"DJ Harry",0.0,309.60281,6,0.795,181.371,4,0.159,"Shadows",2004
2902,"SOGQPOB12AB0183756",646375,"Isn't That Just Like God (Studio Track)","ARK6JC91187B9B4B2D",,"United States",,"Babbie Mason",0.0,236.25098,5,0.561,141.042,4,0.626,"Isn't That Just Like God (Medium Key Performance Track Without Background Vocals)",0
2903,"SOCMXGV12A6D4F855E",25824,"Da Ghetto Psychic","ARD0S291187B9B7BF5",,"Ohio",,"Rated R",0.0,249.75628,6,0.001,104.993,4,1.0,"Shoulda Did",0
2904,"SOPPIJK12A8C13EAC5",171954,"Vena Cava","ARUUP4L1187B9B72EB",32.71568,"San Diego CA",-117.16172,"Diamanda Galas",0.0,191.42485,11,0.414,168.352,5,0.812,"Vena Cava 8",1993
2905,"SOYGIBP12A67020AF7",15589,"Legally Blonde","ARTDQRC1187FB4EFD4",,"Los Angeles CA",,"Black Eyed Peas / Terry Dexter",0.0,275.04281,7,0.094,103.652,4,0.996,"Magic",2000
2906,"SOKJCDI12A81C22EB0",465292,"Concept Of Life","ARVUN5F1187FB4CCC7",,"Kingston Jamaica",,"Beenie Man",0.0,230.24281,5,0.446,159.248,4,0.339,"Imagination",2006
2907,"SOTAEIP12A6D4F76A5",23891,"Futurama","ARJTX7M1187FB4CED3",52.88356,"England",-1.97406,"Be Bop Deluxe",0.0,197.82485,2,0.251,142.88,4,0.372,"Between The Worlds",1975
2908,"SOJDIAU12AB018236E",628337,"The Men Who Stare At Goats (Original Soundtrack)","ARJJKAA1187B9ADAF1",,"",,"Rolfe Kent",0.0,112.16934,7,0.63,119.71,3,0.384,"A Night at Mahmoud's",0
2909,"SOYQZID12A8AE48BDA",136011,"Sprung","ARDC3571187B9988E1",33.76672,"Long Beach CA",-118.1924,"Nu Flavor",0.0,242.38975,11,0.051,96.057,4,0.873,"Sprung (Cibola Mix W/ Rap)",0
2910,"SOCYCRH12A6D4FD333",271036,"MIMI","AR1X2H01187B98CCF2",,"Menilmontant France",,"Maurice Chevalier",0.0,214.5171,5,0.473,130.275,4,0.188,"La Romance De La Pluie",2000
2911,"SOTENDL12A8C134BD1",291814,"Live From Another Level","ARAUQAL1187FB5B374",,"",,"ISRAEL & NEW BREED",0.0,151.40526,4,0.762,93.773,3,0.763,"Spoken Words by Bishop Joseph Garlington",0
2912,"SOJRUHL12A813557F6",129267,"The Warriors EP_ Vol. 2","AR65OLD1187FB5C103",,"",,"P.O.D.",0.0,188.94322,1,0.554,125.528,5,0.617,"Ya Mama (Palm Springs Demo)",0
2913,"SOKYUHC12A58A79AD3",360290,"Fame_ Fortune_ And Fornication","ARZJ4MI1187B9AF5AF",,"Orange County CA",,"Reel Big Fish",0.0,205.87057,2,0.0,91.463,4,0.218,"Veronica Sawyer (Album)",0
2914,"SORCHVC12A6D4F7651",84105,"The Mystery Is Revealed","ARTO9UO1187B9B2D47",35.21962,"North Carolina",-80.01955,"Mystery",0.0,216.73751,1,0.332,171.787,4,0.292,"Faith",0
2915,"SOCRBAD12AB0186467",368977,"Heritage - Récital n°3 & 4 - BAM (1956-1957)","ARYDFJA1241B9CBFF2",,"",,"Jacques Douai",0.0,136.75057,9,0.385,103.12,4,0.865,"Chanson De La Patience",0
2916,"SOSFYFN12AB017AB81",385499,"Ekaveli","ARI6CSW1187B9AF09A",,"M�engladbach Germany",,"Eko Fresh",0.0,234.60526,1,0.474,167.59,4,0.353,"Et kütt wie et kütt",2007
2917,"SOQVLPI12AB017F740",504344,"Voice Of Jamaica","ARCNOK81187B98CA3F",,"Kingston Jamaica",,"Buju Banton",0.0,256.78322,2,0.054,85.988,4,0.189,"Searching",1993
2918,"SOCWFQT12AB0188AA1",368978,"Heritage - Récital N°1 & 2 - BAM (1954-1955)","ARYDFJA1241B9CBFF2",,"",,"Jacques Douai",0.0,189.59628,2,0.244,77.645,3,0.813,"Le Dormeur du Val",0
2919,"SOAWDUO12AB0182450",483799,"Kaleidoscope","ARBXBQR1187FB56FA5",,"",,"Bill Douglas",0.0,273.97179,5,0.681,192.819,3,0.283,"Sapphire",1993
2920,"SOYVXRJ12AB017CDD6",493062,"Ring The Alarm (Urban Mixes)","AR65K7A1187FB4DAA4",,"",,"Beyoncé",0.0,212.16608,9,0.5,113.812,1,1.0,"Ring The Alarm",2006
2921,"SOFKWBH12A6D4F584E",38608,"Territory","ARCLJQZ11E2835CE37",37.80506,"Oakland CA",-122.27302,"Alvin Youngblood Hart",0.0,159.39873,9,0.722,195.223,1,0.0,"Ouachita Run (Album Version)",1998
2922,"SOQDBNE12AB01852A7",453576,"Duke Of Earl - The Very Best Of The Vee-Jay Years","ARYBUAO1187FB3F4EB",41.88415,"Chicago IL",-87.63241,"Gene Chandler",0.0,163.29098,6,0.483,175.028,3,0.943,"Rainbow '65 (part 2) - Live",0
2923,"SOCJQVA12A8C1388DD",249470,"Live In Music City","AR2FJV21187B98EBE3",35.83073,"Tennessee",-85.97874,"Legacy Five",0.0,286.24934,10,0.204,69.169,3,1.0,"The Blood Covers It All (Live)",0
2924,"SOWVZIQ12A8C1433C9",757775,"The Promise Land","AR7KA5V1187FB44E6B",,"",,"The Del McCoury Band",0.0,173.97506,7,0.503,140.9,1,0.0,"Led By the Master's Hand",2006
2925,"SOGEGWE12A8C13E6F0",307775,"Kata Vathos","AROGWRA122988FEE45",,"",,"Christos Dantis",0.0,246.80444,5,0.058,126.976,4,0.33,"Kenourgia Fotia",0
2926,"SOXMCZC12A8C13402A",286522,"Welcome Home / The Okeh Years","AROBQ0B1187FB404F6",30.42084,"Pensacola FL",-87.21724,"Walter Jackson; Arranged & conducted by Riley Hampton",0.0,211.25179,8,0.135,43.967,4,0.0,"Moonlight In Vermont",0
2927,"SOOEQOD12AB018D7D3",820316,"LP of the Dead","ARAUFKZ1242077FBD1",,"",,"J Bostron & Beretta",0.0,320.93995,6,0.008,87.122,4,0.84,"Now U Got It",0
2928,"SOMPBTH12A8AE48A8B",139004,"Give a little sweet love","ARY7ERS1187B9903AE",,"",,"Mark Ashley",0.0,198.19057,11,0.006,129.987,4,0.01,"I've never been so Lonely",0
2929,"SOAKZHG12A8AE47669",185946,"Elementary","ARYJ6RP1187B9B3827",36.16778,"Nashville TN",-86.77836,"Cindy Morgan",0.0,158.27546,2,0.047,112.248,1,0.73,"I Love You (LP Version)",0
2930,"SOQFVIO12AB018BA75",771282,"We Are The Threat","ARPINYO12454A2E4AB",,"Washington",,"Deathstar",0.0,229.8771,10,0.467,140.202,4,0.396,"Decline Of the Western Civilization",0
2931,"SOFVXQF12A6D4F82F2",717271,"BBC In Concert (1st January 1981)","AR1PRQ21187FB3B481",,"",,"Generation X",0.0,291.63057,1,0.575,174.524,1,0.0,"Dancing With Myself (BBC In Concert 01/01/81)",0
2932,"SOUNPTA12AB0183132",608786,"Slow to Burn (Deluxe)","ARZFRQM1187B9A9772",,"",,"Vanessa Daou",0.0,222.04036,8,0.903,144.975,4,1.0,"Evening",1996
2933,"SOMUJKH12AB01842E2",513770,"Hey!","ARQIAEA1187FB4F9F9",,"",,"Laidback Luke & Diplo",0.0,315.92444,7,0.541,126.94,4,1.0,"Hey!",0
2934,"SOZHDIA12A58A80F93",292141,"G3 Live:  Rockin' in the Free World","ARNZ70R1187B9A4824",,"Westbury Long Island NY",,"Joe Satriani",0.0,185.70404,11,0.68,83.957,3,0.179,"Midnight",1987
2935,"SOJMLXA12A8C12FB20",282332,"Fire Garden","AROY6XW1187B991121",,"Carle Place New York",,"Steve Vai",0.0,304.71791,5,0.663,227.161,4,0.645,"Brother",1996
2936,"SOUFLXO12A6701DD54",14562,"Harder Than The Best","ARJ2PMY1187FB5B563",,"NY - Long Island",,"Burning Spear",0.0,355.18649,11,0.774,125.245,4,0.05,"Civilized Reggae",1980
2937,"SOGNDRY12AC9075738",693024,"BBC In Concert (25th February 1971)","ARJB9TE1187FB3A9F8",,"",,"The Edgar Broughton Band",0.0,588.85179,5,0.701,59.678,1,0.0,"What Is A Woman For? (BBC In Concert)",0
2938,"SOODPLC12AB0182FDE",367540,"1989-2009","ARW70HR1187B9A358C",,"Merida Mexico",,"Aleks Syntek",0.0,232.07138,8,0.636,120.309,4,0.88,"Otra Parte De Mi (1997 Digital Remaster)",0
2939,"SOTJEIC12A8C139054",297314,"Fiesta Macarena","AR0OTEX1187FB3600D",,"",,"Los Del Rio",0.0,249.49506,10,0.498,206.02,1,0.0,"Macarena",1993
2940,"SOJGPVN12A8C136BCF",148624,"A Room Full Of Stories","ARDUOSV1187B9894D5",,"",,"Wes King",0.0,233.45587,7,0.704,118.152,4,0.596,"Cover To Cover",0
2941,"SOMWQZF12A8C13C27E",217188,"20 suosikkia / Vanhan kartanon kehräävä rukki","ARVYDAQ1187FB43338",,"",,"Teijo Joutsela and Humppa-Veikot",0.0,159.63383,8,0.02,120.012,1,0.0,"Kesäilta Saimaalla",0
2942,"SONJBDA12AB0183CFD",535936,"Broken Dreams","ARKEFM61187B9A8202",30.99688,"Corrigan Polk County TX",-94.82807,"Moon Mullican",0.0,157.49179,5,0.65,182.408,4,0.0,"What's The Matter With The Mill",0
2943,"SOXYLNP12A58A77347",371942,"Windows Of Heaven","AR1WC0X1187B991056",37.77916,"San Francisco CA",-122.42005,"Jefferson Starship",0.0,329.50812,2,0.163,132.611,4,0.638,"Let me fly",1999
2944,"SOPMACA12AB018B52A",586935,"Hopkok","ARUZD301187FB4AC65",,"",,"Ronny Eriksson",0.0,208.87465,5,0.475,111.927,4,0.071,"En fet man",0
2945,"SOYPQHV12A67ADF698",521581,"IN THE PALACE OF THE KING","ARJ9DSA1187B990E00",,"",,"John Mayall",0.0,264.6722,10,0.032,147.128,4,0.631,"Now I Got A Woman",2007
2946,"SOSNIRJ12A6D4FA0BD",50904,"Still Got The Blues/After Hours/Blues Alive","AR56P361187B9AC4DB",54.5958,"Belfast Northern Ireland",-5.93494,"Gary Moore",0.0,304.95302,9,0.762,86.321,4,0.674,"Nothing's The Same",1992
2947,"SOVYKHK12AC3DF4D3A",594703,"The Real Feel","ARQXAGC12472CE2BBD",,"",,"Spiral Stairs",0.0,146.99057,6,0.338,152.633,1,0.0,"Stolen Pills",2009
2948,"SODYLAQ12AB0181CDC",782028,"Someday Came Suddenly","ARUVPCM1187FB5C281",37.16793,"USA ",-95.84502,"Attack Attack",0.0,83.98322,1,0.335,100.03,4,0.982,"Outro",0
2949,"SOAXKSW12A8C13E7FA",117464,"As Cruel As School Children","ARGMGHN1187B9B4213",,"Geneva NY",,"Gym Class Heroes",0.0,134.922,7,0.278,80.473,3,0.579,"Sloppy Love Jingle_ Pt. 3 (Amended Album Version)",2006
2950,"SOSNQCC12AB0185B62",511256,"Devil's Night Out","AR2SMD91187B9B0582",,"Boston MA",,"Mighty Mighty Bosstones",0.0,168.85506,1,0.333,197.213,1,0.0,"Patricia",1989
2951,"SOLIXBU12AB018C389",807812,"Lullaby Versions Of The Killers","ARDXGVT124207832C0",,"",,"Twinkle Twinkle Little Rock Star",0.0,238.52363,2,0.625,80.003,4,0.0,"A Dustland Fairytale",0
2952,"SOBYHTZ12A8C13363C",148757,"The Blind Man Saw It All","ARKVMRR122CC3B110A",35.21962,"North Carolina",-80.01955,"The Booth Brothers",0.0,244.92363,0,1.0,130.98,4,0.428,"Through The Eyes Of Faith",0
2953,"SOIJQYA12A8C1375EF",151089,"Paradise","ARIHWZG11F50C50E1C",34.05349,"California - LA",-118.24532,"Vivian Khor",0.0,253.12608,8,0.473,92.017,1,0.0,"Loves Parting",0
2954,"SOZOIKO12A8C133726",188828,"The 10th Kingdom","ARZEBW31187FB586EA",,"",,"Anne Dudley",0.0,177.44934,5,0.126,172.223,4,0.776,"Still Lost in the Forest",2000
2955,"SOAFZRZ12A58A7AF39",650736,"Nothing Stays the Same","ARGHV4C1187B995847",41.51776,"Connecticut",-72.75753,"The Mustangs",0.0,174.57587,7,0.857,117.044,4,0.967,"So Many Roads",0
2956,"SOQGFVA12A8C13AE87",296020,"The Real Thing: The Jackson 5","ARXPPEY1187FB51DF4",,"",,"Michael Jackson",0.0,222.37995,11,0.407,187.427,7,0.496,"We're Almost There",1975
2957,"SOIVRUS12A8C133164",190811,"The Bucket List","AR8IEZO1187B99055E",,"",,"Marc Shaiman",0.0,106.81424,0,0.582,136.975,4,0.0,"Blame Canada ( From: South Park )",2008
2958,"SOBXGEP12AB018E2CA",680579,"Recorded as Jerry Landis","AR966X21187B9AC463",,"Newark NJ",,"Paul Simon",0.0,137.40363,9,0.44,133.884,4,0.208,"A Different Kind of Love",0
2959,"SOSDZUS12A8C13AE10",160628,"B-Boy Stance","ARCF06I1187B995398",,"",,"K-OS",0.0,238.23628,7,0.406,97.98,4,0.766,"B-Boy Stance",2004
2960,"SOYCYFG12A81C22BA1",179771,"Pendulum","ARWBN9B1187B988B95",48.76767,"Stuttgart Germany",9.17192,"Eberhard Weber",0.0,279.06567,1,0.546,99.556,3,0.814,"Unfinished Self-Portrait",1993
2961,"SOOSJQN12AB017E4CF",344464,"Lifeboat","ARWBZWU1187B98F7FB",,"",,"Jimmy Herring",0.0,359.8624,4,0.297,124.073,4,0.798,"Lifeboat Serenade",2008
2962,"SOEIJKO12AB0181BE2",641820,"Wild Rockin' & Boppin' (X-Mas Edition)","AR5ZY7R1187B996302",38.8991,"Washington DC",-77.029,"The Continentals",0.0,164.12689,2,0.656,90.245,3,1.0,"Christmas Time",0
2963,"SOSCHDW12A8C130FD7",282376,"Hot August Nights II","AR40GSU1187FB3AA01",,"Brooklyn NY",,"Neil Diamond",0.0,172.38159,0,0.864,127.275,4,0.0,"Song Sung Blue",1972
2964,"SORSJPQ12A8C13875A",293769,"Another Country","AR0V36F1187FB366B1",53.41961,"Ireland",-8.24055,"The Chieftains;Colin James",0.0,218.33098,7,0.061,114.589,4,0.0,"Cúnla/The Friar's Breeches",1992
2965,"SOJMXXW12A6D4F9DB3",272276,"A Devil's Possessions - Demos & Live 1980-1983","ARB1CNO1187FB4CE93",,"",,"45 Grave",0.0,163.26485,4,0.258,114.135,1,0.318,"Party Time",1989
2966,"SOJDXYE12A8C132D5B",141960,"The Big Three","ARWIMT21187B9B5AEC",32.58507,"Mississippi",-89.87374,"Joe Turner_ Joe Houston_ L. C. Williams",0.0,171.31057,8,0.56,70.49,1,0.0,"Mean And Evil Blues",0
2967,"SOTNYEO12A6D4F98C3",58509,"Passionate Blues","AR58SJE1187B9A8E4C",31.55379,"Monticello MS",-90.10785,"J.B. Lenoir",0.0,114.62485,11,0.342,129.583,4,0.351,"I Feel So Good",1995
2968,"SOOPAKJ12AB018AE9F",572339,"I Put A Spell On You & Other Favorites (Digitally Remastered)","ARLCEUJ11F4C842D6A",,"",,"Screaming Jay Hawkins",0.0,128.96608,8,0.451,172.112,4,0.067,"I Need You",0
2969,"SOASRYN12A8C139FA4",95064,"Patriotic music of America","ARCVMYS12454A51E6E",,"",,"The Sun Harbor's Chorus-Documentary Recordings",0.0,58.46159,0,0.336,56.958,1,0.0,"Navy hymn",0
2970,"SOVSKKV12AB018AB65",710826,"Mutiny: Deluxe Edition","ARKCYJV1187FB392E9",,"San Francisco CA",,"Set Your Goals",0.0,52.55791,8,0.556,203.211,1,0.0,"We Do It For the Money_ OBVIOUSLY! (Demo)",0
2971,"SOUROPB12A6D4FAC51",46614,"Five Man Acoustical Jam","ARYKCQI1187FB3B18F",,"",,"Tesla",0.0,210.28526,2,0.553,128.262,3,0.0,"Gettin' Better",1986
2972,"SODHPGT12A6D4F781D",301582,"The Most Beautiful Girl","AR0B1CH1187FB3A824",34.56398,"Benton Arkansas",-92.58685,"Charlie Rich",0.0,268.7473,3,0.578,96.243,3,0.876,"You Don't Know Me",1997
2973,"SOVKUWM12AC9097662",691789,"Claw Hammer","ARBKEA91187B98CE1F",,"",,"Claw Hammer",0.0,263.36608,4,0.103,77.478,4,0.049,"Warm Spring Night",0
2974,"SOCXOGU12A8C1327B3",287297,"So Long_ Astoria","ARPKK761187FB4D53C",40.10216,"Anderson IN",-85.67869,"The Ataris",0.0,246.85669,2,0.531,145.711,4,0.594,"The Hero Dies in This One",2003
2975,"SOTMIYY12AAA15FAF8",528436,"Yazzie Girl","AR5AXVN1187B9A2761",,"",,"Sharon Burch",0.0,193.82812,2,0.942,114.832,4,0.43,"Newborn Blessing (World)",0
2976,"SOQPENF12A8C13D7D8",216819,"Coastal","ARR2TI31187FB380FE",,"",,"The Field Mice",0.0,335.46404,7,1.0,70.09,4,0.442,"Below The Stars",1990
2977,"SOUDJJH12A8AE4729A",129998,"The Party Album","ARZY28S1187FB40BAB",-33.91906,"Cape Town ZA",18.42196,"Taboo",0.0,224.93995,0,0.55,140.068,4,0.0,"Dab_dab_doo-Party In The Jungle",0
2978,"SOOYXSC12A8AE47FDF",281210,"Once More","ARNILB71187B99EC88",34.05349,"Los Angeles CA",-118.24532,"Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas",0.0,451.34322,11,0.25,69.742,4,0.0,"Plexis",0
2979,"SOJEOUG12AB018A5D5",680783,"Loi","ARCQ3LZ1187FB49B42",,"",,"Koffi Olomidé",0.0,445.49179,6,0.386,120.807,4,0.796,"Papito Charme",0
2980,"SOQOHSQ12A6D4F80D5",41813,"The Early Years - Whiteheart","ARCCRTI11F4C845308",,"",,"White Heart",0.0,299.36281,11,0.378,126.153,4,0.242,"Sing Your Freedom",0
2981,"SORUKWD12AB018C0CE",703840,"Sweet Love Vol.5","ARHINI31187B995C1D",,"",,"Singing Melody",0.0,221.12608,9,0.583,166.72,4,0.646,"All They Want",0
2982,"SOEOYVV12AB018E429",719534,"Kraujo Estetika","ARCOAC111C8A417478",,"",,"Svartthron",0.0,323.60444,9,0.499,90.126,3,1.0,"Sparnuotoji Doze. Laukimas",0
2983,"SOGRKPG12A58A7ADF7",350902,"12 x 5","ARFCUN31187B9AD578",51.50632,"London England",-0.12714,"The Rolling Stones",0.0,183.17016,7,0.514,185.333,4,0.164,"Around And Around",1964
2984,"SOUVSFU12A8C139963",209798,"One leg dancer","ARYN80Y1187FB49F36",,"",,"The Rongetz Foundation",0.0,456.64608,1,0.044,91.417,3,1.0,"NY Timbuctu",0
2985,"SODTEEH12A8C133B01",289937,"Nou La","AR05NQH1187B98E875",,"",,"Kassav'",0.0,335.56853,8,0.522,97.999,4,0.864,"Loko",2000
2986,"SOVAIXB12A8C132657",241310,"**** Live In Phoenix","ARSG7NQ1187FB57482",,"Wilmette IL",,"Fall Out Boy",0.0,189.80526,7,0.518,114.535,4,0.167,"Dance_ Dance",2008
2987,"SOKSUYL12A6D4F8B74",31659,"Man To Man","ARAZCWP129462A97F1",,"",,"Bob Marley & The Wailers",0.0,229.90322,4,0.0,122.565,1,0.0,"Cry On (Acoustic Demo)",0
2988,"SOCGAOT12A8C138D1C",428202,"PODIUM","ARTO6KU1187B99910C",,"",,"Claude François",0.0,197.25016,6,0.246,134.237,4,0.0,"Le chanteur malheureux",1994
2989,"SOWBVJL12A8AE4720C",185858,"Riddim Driven: Sunlight","ARTWPGO1187FB52DC3",,"Kingston Jamaica",,"Elephant Man",0.0,155.97669,3,0.0,125.329,5,1.0,"Bruk Out and Wine",0
2990,"SOFTSMC12AB017C6BD",440190,"Voices Of Americana: The Cate Brothers","ARZDYBC1187B9A3142",36.0632,"Fayetteville AR",-94.15791,"The Cate Brothers",0.0,223.97342,0,0.283,147.093,4,0.0,"Let It Be",0
2991,"SOMSXGC12A6D4F962D",57315,"Love Lessons","AR3AY3R1187FB52CF0",,"Vidor TX",,"Tracy Byrd",0.0,182.33424,11,0.679,168.849,4,0.593,"Walkin' In",0
2992,"SOEFQLO12A8C1362CE",291038,"Les Fiances D'Auvergne","ARQ4OZM1187B991229",,"",,"Jean Segurel",0.0,172.12036,7,0.697,135.561,4,0.176,"Viens Danser Jeannette",0
2993,"SOGKRNP12A81C20860",131371,"La Chica de la habitacion de al lado","AR2K2CM1187B98D4F1",36.71832,"MalagaSpanija",-4.42016,"Fran Perea",0.0,194.21995,1,0.511,180.04,4,0.365,"No me imagino",2005
2994,"SOEIYJP12A8C143639",615137,"Waitress In A Donut Shop","ARGJ0911187FB4613F",40.71455,"New York NY",-74.00712,"Maria Muldaur",0.0,181.73342,11,0.015,137.272,1,0.0,"It Ain't The Meat It's The Motion (LP Version)",0
2995,"SOKTRGB12CF533CFBD",140423,"The San Mateo Sessions 1969","ARB054P1187B9AD32E",,"San Francisco CA",,"Santana",0.0,153.7824,5,0.622,93.366,5,0.533,"Acapulco Sunrise",0
2996,"SOEVJRN12A8C135403",290794,"Araba","ARY0XD81187FB5CF38",,"",,"Mustafa Sandal",0.0,227.65669,8,0.777,170.047,4,0.203,"Iki Tas Corba",0
